game_id,rated,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating,moves,opening_code,opening_moves,opening_fullname,opening_shortname,opening_response,opening_variation
3725,TRUE,122,Mate,Black,10+0,grandmasterblr,1106,piley159,1143,e4 e5 Nf3 Nc6 Bb5 g6 Bxc6 bxc6 Nxe5 Nf6 Qe2 Bg7 O-O Ng4 Nxg4 d5 exd5+ Be6 dxc6 O-O Ne5 a5 Qd3 f6 Qxd8 Rfxd8 Nc4 Bxc4 d3 Bd5 Nc3 Bxc6 d4 Rxd4 Rd1 Rh4 f3 f5 Bg5 Rh5 Rd6 cxd6 Be7 Be5 Rd1 Bxh2+ Kf2 f4 Bxd6 Bg3+ Ke2 Re8+ Ne4 Bb5+ Kd2 Rd5+ Kc1 Rf5 Rd4 Bf2 Be5 Be3+ Kd1 Bxd4 Bxd4 Rd8 c3 g5 Kd2 g4 fxg4 Rf7 b3 f3 gxf3 Rxf3 c4 Rxd4+ Ke2 Rxe4+ Kxf3 Bc6 c5 h6 a3 Rd4+ Kg3 Rd3+ Kh4 Rxb3 Kh5 Kh7 a4 Bxa4 g5 Rh3+ Kg4 Rc3 Kh5 hxg5 Kxg5 Rxc5+ Kf6 Bc2 Ke6 a4 Kd6 Rc4 Kd5 Bb3 Ke5 a3 Kd5 a2 Ke5 a1=Q+ Kf5 Bc2+ Ke6 Re4+ Kf5 Qe5#,C60,6,Ruy Lopez: Fianchetto Defense,Ruy Lopez,,Fianchetto Defense
3726,TRUE,120,Mate,Black,10+0,piley159,1157,grandmasterblr,1092,e4 e5 Qh5 Qe7 d4 Nf6 dxe5 Nxh5 Bg5 Qxe5 Nf3 Qxe4+ Be2 Qxc2 O-O Qxb2 Nbd2 Nf4 Bxf4 Bb4 Rab1 Qxa2 Rxb4 Nc6 Re4+ Ne7 Bc4 Qc2 Rfe1 O-O Rxe7 Qc3 h3 b6 Ng5 Qxd2 Bxd2 Bb7 Bxf7+ Rxf7 Nxf7 Kf8 Nh8 a5 Rf7+ Kg8 Re8+ Rxe8 Bc3 Rf8 Rxg7+ Kxh8 Rxd7+ Kg8 Rxc7 Rc8 Rxb7 Rxc3 Rxb6 a4 f4 a3 Rb8+ Kf7 f5 a2 Ra8 Rc2 Ra7+ Kf6 g4 Kg5 Rg7+ Kf6 Ra7 Kg5 Ra6 Kf4 Ra4+ Kg5 h4+ Kxh4 f6 Rc1+ Kh2 a1=Q Rxa1 Rxa1 f7 Ra8 g5 Kxg5 Kh3 Rf8 Kg3 Rxf7 Kh3 Rf3+ Kg2 Kg4 Kh2 Rg3 Kh1 Rf3 Kh2 Kh4 Kg2 Kg4 Kh2 h5 Kg2 Kf4 Kh2 Ke3 Kg2 Ke2 Kh2 Kf1 Kh1 Rh3#,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,,Wayward Queen Attack
3727,TRUE,123,Mate,White,10+0,grandmasterblr,1076,piley159,1171,e4 Nf6 e5 Ne4 Qe2 d5 d3 g6 dxe4 Bg7 exd5 Qxd5 Qd2 Qxe5+ Qe2 Qa5+ Qd2 Qc5 Qc3 Qe5+ Qe3 Qa5+ Qd2 Bg4 Qxa5 b6 Qg5 f5 Bb5+ c6 Bc4 e6 Bxe6 Bf6 Qxf6 Nd7 Qxh8+ Ke7 Qxa8 Kxe6 Qxa7 Nc5 Qxb6 Nd7 Qxc6+ Ke7 Qc7 Bd1 Kxd1 f4 Qxf4 g5 Qxg5+ Kd6 Qg7 h5 Qh7 Nf6 Qf5 Ke7 Qg6 Ke6 Qh6 Kf5 a4 Ke6 a5 Kd7 a6 Kc7 a7 Kb7 Qg7+ Ka8 Qxf6 Kb7 Qg5 Ka8 Qxh5 Kb7 f4 Ka8 f5 Kb7 f6 Ka8 f7 Kb7 f8=Q Kb6 g4 Kc6 g5 Kd7 g6 Ke6 g7 Kd7 a8=Q Ke6 g8=Q+ Kd7 h4 Kc7 Qhg5 Kd7 h5 Kc7 h6 Kb6 h7 Kc7 h8=Q Kb6 c4 Kc7 c5 Kd7 c6+ Kc7 Qff7+ Kb6 Ra6#,B02,4,Alekhine Defense: Mokele Mbembe,Alekhine Defense,,Mokele Mbembe
3728,TRUE,56,Mate,Black,10+0,grandmasterblr,1083,piley159,1165,e4 Nf6 e5 Ne4 Qe2 d5 c4 e6 d4 Nc6 cxd5 exd5 Qd3 Bb4+ Nd2 Bf5 a3 Ba5 b4 Bb6 a4 a5 bxa5 Bxa5 Ba3 Bb6 f3 Nd6 Nb3 Bxd3 O-O-O Qg5+ Nd2 Nc4 Bxd3 Nxa3 Nh3 Qxg2 Rhg1 Qxh2 Rxg7 Qxh3 Rxh7 Rxh7 Bxh7 Qxh7 Nb1 Qh3 Nxa3 Qxf3 Nb5 Qe3+ Rd2 Nxd4 Kd1 Qg1#,B02,4,Alekhine Defense: Mokele Mbembe,Alekhine Defense,,Mokele Mbembe
3729,TRUE,35,Draw,Draw,10+0,varech29,1189,piley159,1164,e4 Nf6 e5 Ne4 Qe2 d5 d3 Nc5 d4 Ne4 f3 Ng5 Bxg5 e6 Nc3 Qxg5 Qb5+ Bd7 Qxb7 Bc6 Qxc7 Qe3+ Nge2 a6 Qc8+ Ke7 Qc7+ Ke8 Qc8+ Ke7 Qc7+ Ke8 Qc8+ Ke7 Qc7+,B02,4,Alekhine Defense: Mokele Mbembe,Alekhine Defense,,Mokele Mbembe
3730,TRUE,55,Mate,White,10+0,piley159,1151,varech29,1202,d4 e6 c3 c5 Nf3 cxd4 Nxd4 Bc5 Nb3 b6 Nxc5 bxc5 Bf4 d5 e3 Nf6 Bb5+ Bd7 c4 Bxb5 cxb5 O-O O-O h6 Nc3 Qa5 b4 Qxb4 Rb1 Qxc3 Bxb8 Raxb8 Rc1 Qe5 Rxc5 Ng4 Qxg4 Rfc8 f4 Qb2 Rfc1 Rxc5 Rxc5 Rxb5 Rc8+ Kh7 h3 Qb1+ Kh2 Qxa2 f5 exf5 Qxf5+ g6 Qxf7#,A40,2,Horwitz Defense,Horwitz Defense,,
3731,TRUE,59,Resign,Black,10+0,arsy,1236,piley159,1137,d4 Nc6 Nf3 b6 e4 Nf6 Nc3 g6 e5 Ng4 d5 Nb4 Ng5 e6 dxe6 dxe6 Bb5+ Bd7 Qxg4 f5 Qd4 Bc5 Qd1 c6 Nxe6 Bxe6 a3 cxb5 Nxb5 Nc6 O-O Bc4 Re1 Qh4 g3 Qh3 Nd6+ Ke7 Nxc4 Rad8 Bg5+ Ke8 Qe2 Rd4 c3 Re4 Qd3 Bxf2+ Kxf2 Qxh2+ Kf1 Qh1+ Kf2 Qh2+ Kf3 Nd4+ Qxd4 Rxd4 Red1,A40,2,Mikenas Defense,Mikenas Defense,,
3732,TRUE,85,Mate,White,10+0,raptorfurax,1301,piley159,1143,e4 b6 d4 Bb7 d5 g6 Nf3 Nf6 Nc3 e5 Nxe5 d6 Nf3 Na6 Bg5 Be7 Bh6 Ng4 Qd2 Bh4 g3 Bg5 Bxg5 Qd7 h3 Ne5 Be2 Nb4 a3 Na6 Nb5 O-O Qd4 Rfe8 h4 c6 Nc3 cxd5 Nxd5 Nc5 Nf6+ Kf8 Nxd7+ Ncxd7 Qxd6+ Kg8 Bb5 Nxf3+ Ke2 Nd4+ Qxd4 Bxe4 Bxd7 Bxh1+ Kd2 Rf8 Rxh1 f6 Bh6 Rfd8 Qd5+ Kh8 Qf7 Rg8 Be6 Raf8 Bg7+ Rxg7 Qxf8+ Rg8 Qxf6+ Rg7 Qf8+ Rg8 g4 h5 Bxg8 hxg4 Bf7+ Kh7 Qg8+ Kh6 h5 gxh5 Rxh5#,B00,2,Owen Defense,Owen Defense,,
3733,TRUE,78,Mate,Black,10+0,piley159,1148,romacal,1417,d4 d5 c4 c6 cxd5 cxd5 Bf4 Nc6 Qa4 Bd7 Nc3 Nf6 g3 e5 Bg5 Nxd4 Qb3 Nxb3 axb3 Be7 Rd1 Bf5 Nxd5 Nxd5 Bxe7 Qa5+ b4 Qxb4+ Bxb4 Nxb4 Bg2 Nc2+ Kf1 O-O Bxb7 Rad8 Rc1 Nd4 e3 Nb3 Rc3 Rd7 Bc6 Rc7 Ne2 Nd2+ Kg2 Be4+ f3 Bxf3+ Kg1 Rxc6 Nd4 Rxc3 Nxf3 Nxf3+ Kf2 Rb3 Kxf3 Rxb2 Re1 a5 Ra1 Ra8 Ke4 a4 Kxe5 a3 g4 a2 e4 Rb1 Rxb1 axb1=Q g5 Re8+ Kf5 Qxe4#,D10,5,Slav Defense: Exchange Variation,Slav Defense,,Exchange Variation
3734,TRUE,67,Resign,Black,10+0,piley159,1155,hareya,1292,d4 g6 g3 Bg7 Bg2 Nc6 Nf3 d5 e3 e5 Nxe5 Nxe5 dxe5 Bxe5 Bxd5 c6 Bg2 Qxd1+ Kxd1 Be6 Nd2 O-O-O Ke2 b5 Rd1 Bf6 Ne4 h5 Nd6+ Kc7 e4 Rxd6 Rxd6 Kxd6 Bf4+ Be5 Rd1+ Bd5 Rxd5+ cxd5 exd5 Nf6 c4 bxc4 b3 c3 Kd3 Rc8 a4 Bxf4 gxf4 c2 Bh3 Rc7 f5 c1=Q fxg6 fxg6 Bg2 Qc3+ Ke2 Qxb3 a5 Nxd5 f4 Nxf4+ Kf2,A40,2,Modern Defense,Modern Defense,,
3735,FALSE,74,Out of Time,Black,5+10,darkdevilish,1660,chesstime107,1838,d4 d5 c4 e6 a3 Nf6 Bg5 c5 e3 cxd4 exd4 Nbd7 cxd5 exd5 Qe2+ Be7 Nf3 O-O g3 Ne4 Be3 Ndf6 Bg2 Qa5+ b4 Bxb4+ Nbd2 Bxd2+ Nxd2 Bg4 Qd3 Rae8 O-O Nc3 f3 Bh5 Rfe1 Bg6 Qf1 Rxe3 Rxe3 Nb5 Nb3 Qb6 Nc5 Nxd4 Ree1 Qxc5 Qf2 b6 Red1 Nb3 Qxc5 Nxc5 f4 Be4 Bxe4 Ncxe4 Rd4 Rc8 Ra4 a5 Rd4 h6 Rdd1 Rc5 Rdb1 b5 a4 Nd2 Rb2 Nc4 Rxb5 Rc8,D30,4,Queen's Gambit Declined,Queen's Gambit,Declined,
3736,FALSE,85,Resign,White,10+0,valeriansg,1751,chesstime107,1838,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 d6 O-O Bd7 Bg5 Be7 Nc3 O-O Nd5 Nxd5 exd5 Bxg5 dxc6 Bxc6 Nxg5 Qxg5 Bxc6 bxc6 Qf3 d5 Rfe1 Rae8 c3 h6 d4 exd4 cxd4 Qd2 Qc3 Qxc3 bxc3 Re6 h4 Rfe8 Rf1 Re2 Rab1 Rc2 Rfe1 Rc8 Rb7 Rxa2 Re7 a5 Rexc7 Rxc7 Rxc7 a4 Rxc6 a3 Ra6 f6 g4 Ra1+ Kg2 Kf7 Kf3 Ke7 Kf4 g6 h5 gxh5 gxh5 Ra2 f3 Rh2 Rxa3 Rxh5 Ra5 Rg5 c4 h5 c5 Kd7 Ra7+ Kc6 Ra6+ Kb7 Rxf6,C65,6,Ruy Lopez: Berlin Defense #2,Ruy Lopez,,Berlin Defense #2
3737,FALSE,64,Resign,White,15+0,soldierofsatan,1961,chesstime107,1838,Nc3 Nf6 Nf3 Nc6 e4 e5 Bb5 d6 d4 Bd7 Bxc6 Bxc6 Qe2 Qe7 d5 Bd7 Be3 g6 O-O Bg7 Qc4 c6 Qb4 Bg4 dxc6 bxc6 Rad1 Bxf3 gxf3 c5 Qb5+ Qd7 Rxd6 Qxb5 Nxb5 O-O Ra6 Rab8 a4 Nd7 Rxa7 Nb6 Bxc5 Rfc8 Bd6 Ra8 Rxa8 Rxa8 b3 Nd7 Rd1 f5 Bc7 Nf8 Rd5 fxe4 fxe4 Re8 a5 Re7 a6 Nd7 a7 Nb6,C62,11,Ruy Lopez: Steinitz Defense |  Nimzowitsch Attack,Ruy Lopez,,Steinitz Defense
3738,FALSE,39,Mate,White,10+0,badpuppy,1848,chesstime107,1838,e4 e5 Bc4 Nf6 d4 exd4 Nf3 Nc6 Nxd4 Nxd4 Qxd4 Bb4+ Bd2 Bxd2+ Nxd2 O-O O-O-O c6 e5 Nd5 Bxd5 cxd5 Qxd5 Qg5 Kb1 Re8 Nf3 Qxg2 Rhg1 Qxf2 Rdf1 Qb6 Ng5 Re6 Nxf7 a5 Nh6+ Kh8 Rf8#,C44,8,Scotch Game: Scotch Gambit |  Dubois Reti Defense,Scotch Game,,Scotch Gambit
3739,FALSE,157,Mate,White,15+10,chesstime107,1838,i_will-beat-you,1699,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Bg4 h3 Bxf3 Qxf3 Nf6 d3 h6 Be3 Bd6 Nd2 Qe7 a3 O-O Qg3 Qe6 Bxh6 Nh5 Qg5 Qxh6 Qxh6 gxh6 b4 c5 bxc5 Bxc5 Nb3 Be7 d4 Bf6 d5 Nf4 Rfe1 Ng6 Nc5 b6 Nd7 Rfd8 Nxf6+ Kg7 Nh5+ Kh7 Re3 Rd6 c4 c6 Rb1 cxd5 cxd5 Rc8 a4 Rc4 Ra1 b5 axb5 axb5 Ng3 Rd7 Rb1 Rc5 Reb3 Rb7 d6 Nf8 Nf5 Kg6 Rf3 Kf6 Nxh6+ Ke6 Rd3 Rb6 Nf5 Ng6 d7 Rb8 Ng7+ Ke7 Rbd1 Rc7 Nf5+ Kd8 Nh6 Nh8 Rg3 Ke7 Rg5 Rxd7 Rxe5+ Kd8 Rb1 Re7 Rg5 Rxe4 Rgxb5 Rxb5 Rxb5 Ke7 Rb7+ Kf6 Ng4+ Kg6 Rb8 Kg7 f3 Rf4 h4 Rf5 Rb6 Ng6 h5 Rxh5 Nf6 Rf5 Ne8+ Kf8 Nd6 Rf6 Rb8+ Ke7 Nc8+ Ke6 Rb6+ Kf5 g4+ Kf4 Rxf6+ Kg3 Rxf7 Nf4 Nd6 Ne2+ Kf1 Nf4 Ne4+ Kxf3 Nf2 Kg3 g5 Nh5 g6 Kh4 g7 Ng3+ Kg2 Ne4 g8=Q Nd2 Rh7#,C69,9,Ruy Lopez: Exchange Variation |  Normal Variation,Ruy Lopez,,Exchange Variation
3740,TRUE,56,Resign,Black,10+0,seg32,1977,honza7,1919,d4 Nf6 Nf3 d5 e3 Bf5 a3 e5 Nxe5 Bd6 Nf3 O-O Nbd2 Nbd7 c4 c6 b4 dxc4 Bxc4 Bc7 O-O Nb6 Be2 Ne4 Bb2 Qe7 Nxe4 Bxe4 Nd2 Bd5 Bf3 f5 Bxd5+ cxd5 Nf3 Rac8 Rc1 Nc4 Qb3 b5 Rfd1 Qe4 Ne5 f4 Rd3 Nxb2 Qxb2 Bxe5 Rxc8 Rxc8 Qd2 fxe3 fxe3 Bf4 exf4 Rc2,D04,6,Queen's Pawn Game: Colle System |  Anti-Colle,Queen's Pawn Game,,Colle System
3741,TRUE,51,Resign,White,10+0,honza7,1868,seg32,1991,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qa5 dxc5 Qxc5 Na3 Qa5 Nc2 Nge7 Bf4 Qb6 Rb1 Ng6 Bg3 Be7 h4 O-O h5 Nh8 h6 g6 Ne3 f6 exf6 Bxf6 Ng4 Be7 Bd3 Nf7 Qe2 Ng5 Nfe5 Bf6 Nxf6+ Rxf6 Bh4 Ne4 Bxe4 Rf4 Bxg6 hxg6 h7+ Kxh7 Bf6+,C02,9,French Defense: Advance Variation |  Paulsen Attack,French Defense,,Advance Variation
3742,TRUE,21,Mate,White,15+15,honza7,1835,sriramprasad,1760,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 d3 Nxd5 Qf3 Nf4 Bxf7+ Ke7 Bxf4 exf4 Qe4+ Kd7 Qe6#,C58,11,Italian Game: Two Knights Defense |  Polerio Defense |  Kieseritzky Variation,Italian Game,,Two Knights Defense
3743,TRUE,44,Mate,Black,15+15,sriramprasad,1769,honza7,1791,e4 e6 d4 d5 exd5 exd5 Nc3 Nf6 Bg5 Be7 Nf3 h6 Bh4 O-O Be2 Nc6 h3 g5 Bg3 Ne4 Qd3 Bf5 Qe3 Nb4 O-O-O Nxc2 Kxc2 Nxg3+ Kc1 Nxh1 Rxh1 Bf6 g4 Re8 Ne5 Bxe5 dxe5 d4 Qf3 dxc3 Qxf5 Qd2+ Kb1 Qxb2#,C01,9,French Defense: Exchange Variation |  Svenonius Variation,French Defense,,Exchange Variation
3744,TRUE,42,Resign,Black,15+15,mishkajap,1473,honza7,1775,e3 e5 Nc3 d5 Qf3 Nf6 Bb5+ c6 Ba4 b5 Bb3 Bd6 Nge2 e4 Nxe4 dxe4 Qxe4+ Nxe4 f3 Qh4+ g3 Bxg3+ Nxg3 Nxg3 Rg1 Qxh2 Rxg3 Qxg3+ Ke2 Qg2+ Kd3 a5 c3 Bf5+ Kd4 Qxf3 d3 c5+ Kxc5 Qc6+ Kd4 Qd6+,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,,
3745,TRUE,31,Resign,White,15+15,honza7,1755,mishkajap,1477,e4 e6 d4 Nf6 e5 Ne4 Nh3 d6 Qe2 f5 f3 dxe5 fxe4 exd4 exf5 Bb4+ Bd2 Bxd2+ Nxd2 O-O fxe6 Re8 O-O-O Rxe6 Qh5 Rh6 Bc4+ Kh8 Ng5 Nc6 Nf7+,B02,6,Alekhine Defense: Mokele Mbembe |  Vavra Defense,Alekhine Defense,,Mokele Mbembe
3746,TRUE,20,Mate,Black,15+15,mishkajap,1481,honza7,1730,e3 d5 Qh5 Nf6 Qf3 e5 Bb5+ c6 Ba4 Bd6 d4 Bg4 Qg3 exd4 Qh4 Qa5+ c3 Qxa4 exd4 Qd1#,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,,
3747,TRUE,35,Resign,White,15+15,honza7,1697,mishkajap,1486,e4 e6 d4 Qh4 Nc3 Bb4 Bd3 Bxc3+ bxc3 Qf6 e5 Qe7 Nf3 d6 O-O f6 exd6 Qxd6 Nd2 e5 Qh5+ g6 Bxg6+ Kd7 Rd1 exd4 Ne4 Qe5 Rxd4+ Ke6 Bf7+ Ke7 Ba3+ c5 Bxc5+,C00,3,French Defense: Normal Variation,French Defense,,Normal Variation
3748,TRUE,50,Mate,Black,15+15,mishkajap,1492,honza7,1649,e3 Nf6 Qf3 e5 Bc4 d5 Bb3 a5 Qg3 a4 Qxe5+ Be7 Bxd5 Nxd5 Qxg7 Bf6 Qg3 a3 bxa3 Bxa1 c3 Nc6 Qg7 Rf8 Qxh7 Nf6 Qc2 Qd5 f3 Bf5 e4 Nxe4 fxe4 Bxe4 Qb3 Qxb3 axb3 Bxg2 Ne2 Bxh1 Nd4 Nxd4 cxd4 Rg8 Kf2 Bxd4+ Kf1 Bf3 d3 Rg1#,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,,
3749,TRUE,59,Mate,White,15+15,honza7,1603,coffeepenguin,1384,e4 e5 Nf3 Nc6 Bc4 Nf6 d4 Nxd4 Nxd4 exd4 Qxd4 Bd6 Bg5 h6 Bxf6 Qxf6 Qxf6 gxf6 Nd2 Be5 O-O-O d6 Nf3 Bd7 g3 Bc6 Rhe1 O-O Nh4 Rae8 f4 Bxf4+ gxf4 Bxe4 Re3 d5 Bxd5 Bxd5 Rg3+ Kh7 Rxd5 Re1+ Kd2 Rfe8 Nf5 R1e2+ Kd3 Rxh2 Rg7+ Kh8 Rxf7 Rhe2 Rdd7 R2e6 Rh7+ Kg8 Nxh6+ Kf8 Rdf7#,C55,7,Italian Game: Two Knights Defense |  Open Variation,Italian Game,,Two Knights Defense
3750,TRUE,25,Mate,White,15+15,honza7,1500,mostafiz,1524,e4 d5 exd5 Qd6 d4 Qxd5 Nf3 Bf5 c4 Qe4+ Be2 Nh6 O-O Nc6 Nc3 Qe6 d5 Qd7 dxc6 Qxc6 Nd4 Qg6 Ndb5 Rd8 Nxc7#,B01,2,Scandinavian Defense,Scandinavian Defense,,
3751,TRUE,31,Resign,White,12+12,mdware,1492,misfox,1173,e4 e5 Nf3 Nc6 d4 Nf6 d5 Ne7 Bd3 c6 c4 cxd5 cxd5 Qc7 O-O h6 b3 g5 Ba3 g4 Nh4 a6 d6 Qd8 dxe7 Bxe7 Bxe7 Qxe7 Nf5 Qe6 Ng7+,C44,5,Scotch Game,Scotch Game,,
3752,TRUE,15,Resign,White,10+8,ryan94,1356,misfox,1186,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qe2 d5 f3 Nf6 Nc6+ Qe7 Nxe7 Bxe7 d4,C42,6,Russian Game: Damiano Variation,Russian Game,,Damiano Variation
3753,TRUE,74,Resign,Black,10+0,misfox,1208,muratbogurcu,1311,e4 Nc6 Nc3 e5 Nf3 d6 b4 Nxb4 a3 Nc6 g3 Bg4 Be2 Nf6 Bb2 Nd4 Nxd4 Bxe2 Ncxe2 exd4 Bxd4 Qe7 f3 c5 Bxf6 Qxf6 c3 Qxf3 Rf1 Qxe4 d3 Qd5 c4 Qg2 Qa4+ Qc6 Qxc6+ bxc6 O-O-O Be7 Nf4 O-O Rfe1 Bg5 h4 Bf6 Nh5 Bd4 Rd2 Rab8 Rde2 Rbe8 a4 Rxe2 Rxe2 g6 Nf4 Be5 Nh3 Bxg3 Re7 Bxh4 Rxa7 Re8 Rc7 g5 Rxc6 g4 Nf4 Bg5 Rxd6 Bxf4+ Kc2 Bxd6,C46,5,Three Knights Opening,Three Knights Opening,,
3754,TRUE,45,Mate,White,15+0,nano51,1513,misfox,1197,d4 e6 c4 Nf6 Nf3 d6 Bg5 h6 Bxf6 Qxf6 Nbd2 e5 Ne4 Qe6 dxe5 dxe5 e3 Qg6 Nc3 a5 Nxe5 Qe6 Qd5 Qd6 Qxf7+ Kd8 Qf4 Qe7 Nd5 Qb4+ Nc3 Qxb2 Rd1+ Bd6 Nf7+ Ke7 Nd5+ Kf8 Nxd6+ Kg8 Qf7+ Kh7 Bd3+ Bf5 Bxf5#,E10,5,Indian Game: Anti-Nimzo-Indian,Indian Game,,Anti-Nimzo-Indian
3755,TRUE,13,Resign,White,15+0,misfox,1175,lisatullytul,1142,e4 e5 Qh5 Qe7 Nc3 Nf6 Qh3 Qc5 b3 Bd6 Na4 Qb5 Bxb5,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,,Wayward Queen Attack
3756,FALSE,52,Mate,Black,20+0,misfox,1175,cilentano002,1673,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 Qe2 Nd4 Qd3 d6 c3 Nc6 h3 a6 g4 b5 Bb3 b4 cxb4 Nxb4 Qe2 Be6 Bxe6 fxe6 g5 Nd7 a3 Nc2+ Kd1 Nxa1 Qd3 Qb8 b4 a5 Bb2 axb4 Bxa1 b3 Nc3 b2 Qb1 bxa1=Q Qxa1 Qb3+ Kc1 Rxa3 Nf3 Rxa1+ Nb1 Rxb1#,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,,Wayward Queen Attack
3757,FALSE,27,Mate,White,20+0,cilentano002,1673,misfox,1175,e4 e5 Bc4 Nf6 Nf3 Nc6 Ng5 Rg8 Bxf7+ Ke7 Bxg8 Nxg8 Qf3 h6 Qf7+ Kd6 Nf3 Qe7 Qxg8 Nb4 Na3 a5 c3 Nd3+ Kf1 Nxc1 Qd5#,C57,7,Italian Game: Two Knights Defense |  Knight Attack,Italian Game,,Two Knights Defense
3758,FALSE,9,Mate,White,20+0,misfox,1175,cilentano002,1673,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nd4 Qxf7#,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,,Wayward Queen Attack
3759,TRUE,130,Draw,Draw,15+8,alex_1396,1462,misfox,1158,e4 e5 Nc3 Nc6 Nf3 Nf6 Bd3 Bd6 O-O O-O a3 a6 b4 b5 Bb2 Bb7 g3 Be7 Nd5 Nxd5 exd5 Na7 Be4 c6 Nxe5 f6 Nf3 cxd5 Bf5 g6 Bd3 f5 Nd4 h5 Ne2 a5 Nf4 axb4 Nxg6 Rf6 Bxf6 Bxf6 Rb1 bxa3 Bxf5 a2 Ra1 Nc6 Bd3 Bxa1 Qxa1 Nd4 Qxd4 Qg5 Qh8+ Kf7 Qa1 Qxd2 Ne5+ Ke8 Bxb5 Bc6 Bxc6 dxc6 Nxc6 Qxc2 Re1+ Kf8 Qh8+ Kf7 Qxa8 Qd2 Re7+ Kg6 Ne5+ Kh6 Qa6+ Kg5 Rg7+ Kf5 Nc4 Qd1+ Kg2 a1=Q Ne3+ Ke5 Nxd1 Qxa6 Rg5+ Kf6 Rxd5 Qb7 Nc3 Kg6 Kh3 Kh6 Rd6+ Kg5 Ne4+ Kf5 Nc5 Qb5 Rd5+ Kf6 Rxh5 Qe8 Rh4 Qc8+ Kg2 Qxc5 Rf4+ Ke7 Re4+ Kf6 Rf4+ Kg5 h4+ Kh6 Rf6+ Kh5 Rf4 Qe5 Kf3 Qc3+ Kg2 Qe5 Kf3 Qc3+ Kg2 Qe5,C46,6,Four Knights Game,Four Knights Game,,
3760,TRUE,11,Resign,White,15+15,brun0,1473,misfox,1166,e4 e5 Bc4 Qh4 Qf3 c6 Qxf7+ Kd8 Qxf8+ Kc7 Qf3,C23,3,Bishop's Opening,Bishop's Opening,,
3761,TRUE,44,Resign,Black,20+15,amaozinhadotemer,1155,misfox,1170,e4 e5 Bc4 Bd6 Qf3 Qe7 Nh3 c6 Ng5 b5 Nxf7 bxc4 Nxh8 Ba6 Nf7 Qxf7 Qxf7+ Kxf7 O-O c3 Nxc3 Bxf1 Kxf1 Bb4 Na4 Bd6 d3 Nf6 Bg5 h6 Bh4 g5 Bg3 Ke6 Re1 c5 d4 cxd4 b4 Bxb4 f4 exf4 Nb6 axb6,C23,3,Bishop's Opening,Bishop's Opening,,
3762,TRUE,56,Resign,White,20+15,misfox,1137,amaozinhadotemer,1190,e4 Nh6 Bd3 e6 b3 Be7 Bb2 O-O Nf3 e5 c4 d6 O-O Bg4 h3 Bh5 Na3 a6 b4 Nc6 b5 axb5 cxb5 Nd4 Nxd4 exd4 Bxd4 Rxa3 Qxh5 Rxd3 Ba7 Rxd2 Be3 Rd5 exd5 f5 Bxh6 Qe8 Qxe8 Rxe8 Bf4 g6 h4 h5 Rfd1 Bxh4 g3 Bf6 Rac1 Rc8 Rd2 g5 Be3 g4 b6 Bb2,B00,2,Hippopotamus Defense #2,Hippopotamus Defense,,#2
3763,TRUE,22,Resign,Black,20+15,amaozinhadotemer,1234,misfox,1096,Nh3 e5 e4 Nc6 d3 Bd6 Nc3 f6 Nd5 Nge7 Nb4 Nxb4 Rb1 b6 Qh5+ g6 Qg4 Nxc2+ Kd2 Nd4 Qf3 Nxf3+,E00,1,Amar Opening,Amar Opening,,
3764,TRUE,68,Mate,Black,20+15,misfox,1097,muddel,1902,e4 c6 Qh5 Nf6 Qf3 e5 c4 d6 b3 Bg4 Qg3 Be7 f3 Be6 h4 Nh5 Qh2 Nd7 d3 h6 Bd2 Qb6 Be2 O-O-O Nc3 g5 hxg5 hxg5 Nd1 Bf6 Nb2 Nf4 Nh3 Nxh3 gxh3 Rxh3 Qg2 Rdh8 Rxh3 Rxh3 O-O-O Nc5 b4 Nd7 a3 d5 exd5 cxd5 cxd5 Bf5 Nc4 Qc7 Kb1 Kb8 Bxg5 Bxg5 Qxg5 Rh2 Qxf5 Rxe2 Qxf7 b5 d6 Qc8 Na5 Qc2+ Ka1 Qb2#,B10,2,Caro-Kann Defense,Caro-Kann Defense,,
